event_key,symbol,period_ended,prior_earnings_count,prior_abn_ret_1d_mean_2,prior_abn_ret_1d_mean_4,prior_abn_ret_1d_mean_8,prior_abn_ret_3d_mean_2,prior_abn_ret_3d_mean_4,prior_abn_ret_3d_mean_8,prior_abn_ret_5d_mean_2,prior_abn_ret_5d_mean_4,prior_abn_ret_5d_mean_8,prior_abn_ret_1d_median_4,prior_abn_ret_1d_median_8,prior_abn_ret_3d_median_4,prior_abn_ret_3d_median_8,prior_abn_ret_1d_std_4,prior_abn_ret_1d_std_8,prior_abn_ret_3d_std_4,prior_abn_ret_3d_std_8,prior_positive_rate_4,prior_positive_rate_8,prior_negative_rate_4,prior_negative_rate_8,prior_neutral_rate_4,prior_neutral_rate_8,prior_reaction_streak,prior_reaction_trend_4,prior_reaction_trend_8,prior_avg_reaction_magnitude_4,prior_avg_reaction_magnitude_8,prior_days_since_last,prior_last_reaction_class,prior_last_abn_ret_1d,prior_last_abn_ret_3d,prior_last_abn_ret_5d,prior_abn_ret_5d_median_4,prior_abn_ret_5d_std_4,prior_abn_ret_5d_median_8,prior_abn_ret_5d_std_8,prior_avg_reaction_magnitude_2
AXISBANK_2018-06-30,AXISBANK,2018-06-30,50,0.015878611990096714,-0.002644294837652217,0.00251466609462854,-0.001505007955848403,-0.0023806202541512833,0.004426056016785251,0.016169845717599052,0.009482078853470799,0.011918280134557535,0.00015964558088354952,0.0029147723206439657,-0.001746728965457356,0.01041578811854238,0.021901348621550812,0.01936401884480228,0.021137847798759737,0.01924933413741707,0.0,0.125,0.25,0.125,0.75,0.75,3.0,0.30000000000000004,-0.0476190476190476,0.03679748380281994,0.025575982609232106,91.0,NEUTRAL,0.01603974228941285,0.016135069730746743,0.05119972182845989,0.011249686545429904,0.04323433013706277,0.014159998074468216,0.029508474935161486,0.035029876110860836
AXISBANK_2018-09-30,AXISBANK,2018-09-30,51,0.012887746599171246,0.003639190521833563,-0.00044129465461513473,0.052853516486811025,0.025553393760676835,0.01451705464144018,0.06808174757603036,0.03966571706073013,0.019665104249720677,0.012726616299855109,0.0029147723206439657,0.01589334872113779,0.01381961485148886,0.020588687335994046,0.015372136220296598,0.04576418212941598,0.035875657371921096,0.25,0.25,0.0,0.125,0.75,0.625,1.0,0.29999999999999993,0.035714285714285726,0.049095732257361024,0.03332280672439525,92.0,POSITIVE,0.009735750908929641,0.08957196324287531,0.08496377332360083,0.04627956265629074,0.04325536134756566,0.015899000022703058,0.03933051091621865,0.06808174757603036
AXISBANK_2018-12-31,AXISBANK,2018-12-31,52,-0.009022916800094816,0.003427847595000949,-0.004093810599670594,0.032757860771819414,0.015626426407985505,0.012618489058102658,0.03471017099337842,0.025440008355488736,0.017055823364285086,0.012726616299855109,-0.0020637359232831276,-0.001505007955848403,0.01381961485148886,0.021007247086586148,0.018092416254663315,0.05244671370133976,0.03764809761314092,0.25,0.25,0.25,0.25,0.5,0.5,1.0,-0.19999999999999996,-0.07142857142857145,0.042641739220541625,0.034599383673170656,92.0,NEGATIVE,-0.027781584509119273,-0.02405624169923648,-0.015543431336843994,0.017828145245807947,0.051149379912645704,0.014548964756820326,0.04107123776329475,0.05025360233022241
AXISBANK_2019-03-31,AXISBANK,2019-03-31,53,-0.019371103371725318,-0.003241678386277036,-0.006012763577707456,-0.012800799485799375,0.020026358500505825,0.008304435655765038,-0.012439474138005224,0.027821136719012568,0.012580485709543607,-0.0006124356627008609,-0.009739547835430573,0.007294856229192237,0.0052211223595433065,0.02001645940247122,0.017876763455076272,0.049194673929289216,0.036954249942834305,0.25,0.125,0.25,0.25,0.5,0.625,1.0,-0.2,0.035714285714285726,0.04026061085701779,0.03245792525322079,90.0,NEUTRAL,-0.010960622234331363,-0.0015453572723622688,-0.009335516939166455,0.020932102444646716,0.04855561015848593,-0.0033523858621455904,0.04184260636385831,0.012439474138005224
AXISBANK_2019-06-30,AXISBANK,2019-06-30,54,-0.014010812640117387,-0.011516864720106101,-0.007080579778879159,-0.007036443526192593,0.01286070862281341,0.0052400441843310636,-0.009404375820485589,0.012652897586446415,0.011067488219958607,-0.014010812640117387,-0.01317940638167242,-0.007036443526192593,-0.007036443526192593,0.015782497229200942,0.018297985304146697,0.051960161631260236,0.03761572093610834,0.25,0.125,0.25,0.25,0.5,0.625,2.0,-0.2000000000000002,0.059523809523809555,0.029828989075354,0.03331323643908697,91.0,NEUTRAL,-0.01706100304590341,-0.012527529780022917,-0.009473234701804722,-0.009404375820485589,0.04829407078172897,-0.009404375820485589,0.042467940694949656,0.009404375820485589
AXISBANK_2019-09-30,AXISBANK,2019-09-30,55,-0.005406631333811418,-0.012388867352768368,-0.0043748384154674025,0.00271131320886292,-0.005044743138468227,0.010254325311104304,-0.01445620558061872,-0.013447839859311972,0.01310893860070908,-0.014010812640117387,-0.002356440928025394,-0.007036443526192593,0.007053135219583284,0.01423759840738386,0.018491724181184253,0.01787400598981453,0.03608326349607944,0.0,0.125,0.25,0.125,0.75,0.75,3.0,0.30000000000000004,-0.023809523809523798,0.013447839859311972,0.0312717860583365,92.0,NEUTRAL,0.006247740378280575,0.017950156197748757,-0.019439176459432717,-0.012508333019324358,0.004932757979544797,-0.009404375820485589,0.04022823283142757,0.01445620558061872
AXISBANK_2019-12-31,AXISBANK,2019-12-31,56,0.00430586762597307,-0.004852472507072159,-0.0007123124560356048,0.022515811548190545,0.007739684010998976,0.01168305520949224,-0.0010048594403135325,-0.005204617630399561,0.010117695362544588,-0.004298313680332899,0.00430586762597307,0.008202399462693244,0.007294856229192237,0.010979523950906593,0.01613642964148351,0.018030809318436487,0.03655075727086766,0.25,0.25,0.0,0.125,0.75,0.625,1.0,0.29999999999999993,0.05952380952380953,0.013919346419802386,0.028280542820172005,92.0,POSITIVE,0.0023639948736655647,0.027081466898632334,0.01742945757880565,-0.009404375820485589,0.015813595905998377,-0.009404375820485589,0.038687710943637384,0.018434317019119184
AXISBANK_2020-03-31,AXISBANK,2020-03-31,57,0.008417669957435425,0.0015055193118120036,-0.0008680795372325162,0.017270833500115768,0.009991073354489344,0.015008715927497585,0.014520575680328107,3.218504985469384e-05,0.013926660884433631,0.00430586762597307,0.00430586762597307,0.012705178149673979,0.011797634916172972,0.013367298782702278,0.015960226203373364,0.017018826416172285,0.03449779099077503,0.25,0.25,0.0,0.125,0.75,0.625,1.0,0.10000000000000002,0.03571428571428573,0.014488390630473413,0.027374500743745603,91.0,NEUTRAL,0.014471345041205286,0.0074602001015992014,0.011611693781850563,0.0010692295400229201,0.017380420378513638,0.001138088421342054,0.03688520907768496,0.014520575680328107
AXISBANK_2020-06-30,AXISBANK,2020-06-30,58,-0.014257656441186872,-0.004975894407606901,-0.008246379563856501,-0.03200105857947483,-0.0047426235156421415,0.0040590425535856345,-0.035743745830883356,-0.018374302635598444,-0.0028607025245760143,0.00430586762597307,-0.004298313680332899,0.012705178149673979,0.0029574214146184663,0.02583832565340949,0.020127051658835802,0.04519646527279189,0.0460550776081634,0.25,0.25,0.25,0.25,0.5,0.5,1.0,-0.3999999999999999,-0.07142857142857145,0.03289487831592655,0.031361933695640276,91.0,NEGATIVE,-0.04298665792357903,-0.07146231726054886,-0.08309918544361727,-0.003913741338791077,0.04608511559209499,-0.009404375820485589,0.04674221060036166,0.04735543961273392
AXISBANK_2020-09-30,AXISBANK,2020-09-30,59,-0.0376609286030854,-0.014621629322824986,-0.013505248337796677,-0.06549993367367501,-0.024114550086779624,-0.014579646612623925,-0.07482017008646386,-0.030149797203067874,-0.021798818531189923,-0.0149856022044631,-0.014010812640117387,-0.026038674992600985,-0.007036443526192593,0.027405948228633837,0.020253239854373054,0.04869838118449833,0.035456920207960235,0.25,0.125,0.5,0.375,0.25,0.5,2.0,-0.7,-0.047619047619047616,0.04467037288339598,0.029059106371353977,92.0,NEGATIVE,-0.032335199282591764,-0.05953755008680117,-0.06654115472931044,-0.027464730473729937,0.05207615011542584,-0.012508333019324358,0.035389028353457384,0.07482017008646386
AXISBANK_2020-12-31,AXISBANK,2020-12-31,60,-0.011759201107044759,-0.013008428774115816,-0.008930450640593987,-0.032936583207079484,-0.032468820893277156,-0.01236456844113909,-0.026317458727724174,-0.031030602279303765,-0.018117609954851663,-0.011759201107044759,-0.004298313680332899,-0.032936583207079484,-0.003940486799860032,0.028888848674690566,0.020696396570669576,0.038860776959080634,0.03533363016588765,0.0,0.125,0.5,0.25,0.5,0.625,1.0,-1.2466677325125226e-16,-0.10714285714285716,0.04378956780716009,0.02885445711348124,92.0,NEUTRAL,0.008816797068502247,-0.006335616327357796,0.013906237273862088,-0.027464730473729937,0.05102228810509454,-0.009404375820485589,0.03759558116709864,0.04022369600158626
AXISBANK_2021-03-31,AXISBANK,2021-03-31,61,0.017472565326494216,-0.01009418163829559,-0.0042943311632417935,0.010747374253057496,-0.02737627971030876,-0.008692603177909708,0.005400764379339007,-0.034709702853562424,-0.017338758901853865,-0.011759201107044759,0.00430586762597307,-0.032936583207079484,0.0005622918871207028,0.032895154591243606,0.024057768989447646,0.046434215604764004,0.038041272031419264,0.25,0.25,0.5,0.25,0.25,0.5,1.0,0.7,1.0476239843266157e-17,0.04166282149049347,0.02807560606048344,90.0,POSITIVE,0.026128333584486185,0.027830364833472787,-0.0031047085151840736,-0.034822931622247255,0.047318666702312225,-0.006288971608494398,0.037867066813190235,0.00850547289452308
AXISBANK_2021-06-30,AXISBANK,2021-06-30,62,0.01653620236666198,0.0023885006298086098,-0.0012936968888991457,0.011831463267807762,-0.01055255996963586,-0.007647591742639001,0.0008134096961410764,-0.012752024515791549,-0.015563163575694997,0.00788043410867001,0.006595905763559173,-0.005251527312607529,0.0016463809018709696,0.024707564443438492,0.02373278945867671,0.036200048644835836,0.03803570260450489,0.25,0.25,0.25,0.25,0.5,0.5,1.0,0.4,1.433291761649753e-17,0.022070907106455706,0.02748289271119113,91.0,NEUTRAL,0.0069440711488377715,-0.004167438297857262,0.004731527907466226,0.0008134096961410764,0.03652706194100012,0.0008134096961410764,0.03861423205808257,0.00391811821132515
AXISBANK_2021-09-30,AXISBANK,2021-09-30,63,-0.0022369642882468788,0.007617800519123669,-0.0035019144018506587,-0.00819551440760069,0.0012759299227284027,-0.01141931008202561,0.008000413425909292,0.006700588902624149,-0.011724604150221862,0.00788043410867001,0.004654033011251668,-0.005251527312607529,-0.005251527312607529,0.015350277188599201,0.023752700609230203,0.018027210538913842,0.03660384620626155,0.25,0.25,0.0,0.25,0.75,0.5,2.0,-0.09999999999999996,-2.5082605828870675e-17,0.008252943160216186,0.026461658021806084,92.0,NEUTRAL,-0.011417999725331529,-0.012223590517344118,0.011269298944352357,0.008000413425909292,0.007589807607347304,0.008000413425909292,0.039685358371210594,0.008000413425909292
AXISBANK_2021-12-31,AXISBANK,2021-12-31,64,-0.009983418878270367,0.0032763917441958057,-0.004866018514960005,-0.006262830182471757,0.0027843165426680028,-0.014842252175304577,0.0023066447542612334,0.0015600272252011549,-0.014735287527051305,-0.0008023834411857167,-0.0008023834411857167,-0.002234754072728329,-0.005251527312607529,0.017237791022325453,0.023680950179605937,0.017420241919675717,0.03365039129758819,0.25,0.125,0.0,0.25,0.75,0.625,3.0,-0.30000000000000004,0.10714285714285712,0.006440386200708137,0.025114977003934114,92.0,NEUTRAL,-0.008548838031209205,-0.0003020698475993955,-0.0066560094358298905,0.0008134096961410764,0.008033085580625307,0.0008134096961410764,0.0380370332801273,0.008962654190091124
AXISBANK_2022-03-31,AXISBANK,2022-03-31,65,-0.009565890765111051,-0.005901427526678965,-0.007997804582487278,-0.006739503917536915,-0.007467509162568803,-0.01742189443643878,0.0006511824706766367,0.004325797948292964,-0.01519195245263473,-0.009565890765111051,-0.009565890765111051,-0.00819551440760069,-0.009279603422350957,0.008648020567820967,0.022379189121179928,0.00625704604555355,0.03246664068500109,0.0,0.125,0.0,0.25,1.0,0.625,4.0,0.0,0.130952380952381,0.0076538026662079095,0.02465831207835069,90.0,NEUTRAL,-0.010582943499012898,-0.013176937987474435,0.007958374377183164,0.006344951142324695,0.007792571843658815,0.0008134096961410764,0.03769592973285917,0.007307191906506527
AXISBANK_2022-12-31,AXISBANK,2022-12-31,68,,-0.0081502519528312,-0.0005324894881465295,,-0.024282314208568745,-0.0062378937077442465,,-0.01829036400272821,-0.0050567698507753,-0.0081502519528312,-0.007133199218929354,-0.024282314208568745,-0.00819551440760069,0.0034403453776805314,0.014678904654032572,0.015705373667127244,0.020658444187672514,0.0,0.125,0.25,0.125,0.25,0.5,1.0,-0.9999999999999998,-0.28571428571428564,0.026248738379911374,0.01304317026044255,92.0,,,,,-0.01829036400272821,0.03712132181205385,0.0008134096961410764,0.02047910138383431,
AXISBANK_2023-03-31,AXISBANK,2023-03-31,69,-0.005336806848346143,-0.0055271836274978225,-0.005776679560285251,-0.009990655235577628,-0.02268917283262034,-0.012541397052585982,-0.010817095578443015,-0.0276780989805413,-0.00634216769465179,-0.0055271836274978225,-0.007133199218929354,-0.02268917283262034,-0.011107122876460873,0.0002692334230372129,0.006702596668782573,0.01795841580777121,0.01223837108294151,0.0,0.0,0.25,0.125,0.25,0.625,1.0,1.0,-0.08571428571428572,0.0276780989805413,0.01432856810431904,90.0,NEUTRAL,-0.005336806848346143,-0.009990655235577628,-0.010817095578443015,-0.0276780989805413,0.02384505968646629,-0.000962240764181832,0.020573892634965747,0.010817095578443015
AXISBANK_2023-06-30,AXISBANK,2023-06-30,70,-0.007081272334469146,-0.007081272334469146,-0.008404981055190238,-0.00668159945000496,-0.00668159945000496,-0.01240891461368182,0.0013972573788521014,0.0013972573788521014,-0.004862153956538291,-0.007081272334469146,-0.008687287925900677,-0.00668159945000496,-0.011107122876460873,0.002467046749566926,0.002476104024642312,0.004679711570606023,0.012350935280105278,0.0,0.0,0.0,0.125,0.5,0.625,2.0,0.0,-0.02857142857142856,0.012214352957295116,0.01580858184243254,91.0,NEUTRAL,-0.00882573782059215,-0.0033725436644322926,0.013611610336147217,0.0013972573788521014,0.017273703607818675,0.0006511824706766367,0.021811965386913164,0.012214352957295116
AXISBANK_2023-09-30,AXISBANK,2023-09-30,71,-0.005199677759197441,-0.0052453874555803415,-0.006764250717268772,-0.0012942558628248335,-0.004193055653742432,-0.010240977537660697,0.011020925769120171,0.0037415853199324425,-0.005335330246914831,-0.005336806848346143,-0.007133199218929354,-0.0033725436644322926,-0.00668159945000496,0.00362692427517753,0.0032277770452009426,0.005434004128612905,0.013479968829257167,0.0,0.0,0.0,0.125,0.75,0.625,3.0,0.0,0.028571428571428577,0.010952982372227785,0.015335405552056,92.0,NEUTRAL,-0.0015736176978027316,0.0007840319387826256,0.008430241202093125,0.008430241202093125,0.012871598138979243,0.0006511824706766367,0.021419289398803113,0.011020925769120171
AXISBANK_2023-12-31,AXISBANK,2023-12-31,72,-0.009798997207916549,-0.008440134771192848,-0.008343507165072298,-0.013663332048127308,-0.010172465749066134,-0.014875748568900338,-0.007749775172615159,-0.0031762588968815286,-0.008214293932163755,-0.007081272334469146,-0.007271649113620826,-0.00668159945000496,-0.011583796611526032,0.007042397421406621,0.005669816634989297,0.012755351070515102,0.014143593151816387,0.0,0.0,0.25,0.25,0.75,0.5,1.0,-0.29999999999999993,-0.0571428571428571,0.0141971846660017,0.018214369237304923,92.0,NEGATIVE,-0.018024376718030366,-0.02811069603503724,-0.023929791547323442,-0.0011934271881749448,0.017374645325876688,-0.0014293606006299253,0.02275174278104807,0.016180016374708284
AXISBANK_2024-03-31,AXISBANK,2024-03-31,73,-0.00815477577505519,-0.006677226767126315,-0.006293879053916818,-0.010524296223757057,-0.005909276043290945,-0.011502574973067411,-0.010971640910317937,2.464242940111716e-05,-0.009209604707246355,-0.005199677759197441,-0.0055271836274978225,-0.0012942558628248335,-0.00668159945000496,0.008753042765578969,0.006807102544180141,0.015409900736014384,0.01679475951254033,0.0,0.0,0.25,0.25,0.75,0.5,1.0,-0.10000000000000002,0.0571428571428571,0.011989538203062838,0.017219058462222325,91.0,NEUTRAL,0.0017148251679199866,0.0070621035875231275,0.0019865097266875686,0.005208375464390347,0.01666256901024817,-0.004415292925877723,0.022021654486814438,0.012958150637005506
AXISBANK_2024-06-30,AXISBANK,2024-06-30,74,0.00933673687572778,-0.0002311301660943843,-0.0025145108888859715,0.007349037787584334,-0.003157147130271487,-0.004331964570182645,0.007039649443965512,-0.00035506286432482326,0.0002290438834008183,7.060373505862749e-05,-0.0034552122730744372,0.0039230677631528765,-0.0012942558628248335,0.014348950382681688,0.011716052075858371,0.016922736194476925,0.013398500315431387,0.0,0.0,0.25,0.125,0.75,0.625,2.0,0.09999999999999996,-0.02857142857142856,0.011609832909336898,0.011811339591989637,91.0,NEUTRAL,0.016958648583535574,0.00763597198764554,0.012092789161243456,0.005208375464390347,0.016262240336290715,0.005208375464390347,0.014804434382369856,0.007039649443965512
AXISBANK_2024-09-30,AXISBANK,2024-09-30,75,0.0014833402200754575,-0.003335717777489866,-0.004154147639528641,-0.008215590986805743,-0.0093699436052814,-0.0071512773403361275,-0.007270902698526316,-0.009121271804422126,-0.003608618751127311,-0.006138571487732336,-0.005336806848346143,-0.00850252518686695,-0.0033725436644322926,0.0159862614283964,0.011541537632478931,0.019377281663342318,0.014326182803658228,0.0,0.0,0.5,0.25,0.5,0.625,1.0,4.1074449758993214e-17,-0.10714285714285714,0.01616092124838764,0.01392894744431913,92.0,NEGATIVE,-0.013991968143384659,-0.024067153961257026,-0.026634594558296087,-0.010971640910317937,0.01914356222558988,0.0019865097266875686,0.016903736646870497,0.01936369185976977
AXISBANK_2024-12-31,AXISBANK,2024-12-31,76,-0.00782263020053564,0.0007570533375960697,-0.003841540716798389,-0.019261913866304547,-0.005956438039360107,-0.00806445189421312,-0.0037491924080339523,0.00164522851796578,-0.0007655151894578743,3.076645511668197e-05,-0.0034950495530163828,-0.0036972850919144706,-0.00668159945000496,0.012737770813965595,0.010721907069622467,0.015858626202966204,0.013512612083481274,0.0,0.0,0.25,0.25,0.75,0.75,1.0,-0.10000000000000002,-0.04761904761904764,0.014962525797113824,0.014579855231557762,92.0,NEUTRAL,-0.0016532922576866227,-0.014456673771352069,0.019136209742228183,0.007039649443965512,0.020124204445315465,0.005208375464390347,0.017594963549077868,0.022885402150262135
AXISBANK_2025-06-30,AXISBANK,2025-06-30,78,-0.008878422500387728,-0.008174560967153003,-0.003635457652262364,-0.028495134234631347,-0.02233965398908015,-0.011378221498332342,-0.036851958065452606,-0.014783447627173504,-0.0065386563341171145,-0.008878422500387728,-0.0016532922576866227,-0.024067153961257026,-0.014456673771352069,0.0061993787145610164,0.011566545749049684,0.007176892444517139,0.016293944852062512,0.0,0.0,0.5,0.375,0.25,0.5,1.0,-7.158469023456183e-18,-0.07142857142857142,0.027540920788658958,0.018437442000474924,91.0,,,,,-0.026634594558296087,0.029816203586347945,0.0019865097266875686,0.022091742190494867,0.036851958065452606
AXISBANK_2025-09-30,AXISBANK,2025-09-30,79,-0.0026763226710422305,-0.004402679143038861,-0.003792986934153721,-0.0024587072121258213,-0.015136838406036413,-0.01184146994846212,-0.007033047188641062,-0.008249598503955161,-0.008747697532793428,-0.0026763226710422305,-0.0026763226710422305,-0.014456673771352069,-0.014456673771352069,0.003909713129796356,0.011541266041044324,0.013031532947902578,0.01593262358391172,0.0,0.0,0.25,0.375,0.5,0.5,1.0,-2.1133401854611596e-17,0.035714285714285726,0.021007071665440618,0.018237842855696056,92.0,NEUTRAL,-0.0026763226710422305,-0.0024587072121258213,-0.007033047188641062,-0.007033047188641062,0.028013902467209924,-0.007033047188641062,0.02109616049511173,0.007033047188641062
